Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.000s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.000s,NOT_RUN
waitForElementClickable,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
selectOptionByValue,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.182s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.002s,NOT_RUN
waitForElementNotPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
check,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.000s,NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.138s,PASSED
click,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.207s,PASSED
check,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:27,0.260s,PASSED
verifyElementPresent,Chrome 61.0.3163.100,,2560-10-19 16:14:27,2560-10-19 16:14:31,3.885s,FAILED
,,,,,,
Test Cases/Basic work/Predicted Multiple Verbatim/Prediction in details display Private Reason list,Chrome 61.0.3163.100,,2560-10-19 16:14:31,2560-10-19 16:14:33,1.544s,PASSED
openBrowser,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
maximizeWindow,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
navigateToUrl,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
setText,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.000s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.001s,NOT_RUN
click,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.002s,NOT_RUN
uploadFile,Chrome 61.0.3163.100,,2560-10-19 16:14:32,2560-10-19 16:14:32,0.008s,NOT_RUN
